trans_id,account_id,date,type,amount,balance
4794,19,1997-08-31,withdrawal,15,7971
4795,19,1997-09-30,withdrawal,15,6133
4796,19,1997-10-31,withdrawal,15,5194
4797,19,1997-11-30,withdrawal,15,8966
4798,19,1997-12-31,withdrawal,15,11182
4799,19,1998-01-31,withdrawal,15,7124
4800,19,1998-02-28,withdrawal,15,9695
4801,19,1998-03-31,withdrawal,15,9173
4802,19,1998-04-30,withdrawal,15,12792
4803,19,1998-05-31,withdrawal,15,6871
4804,19,1998-06-30,withdrawal,15,8740
4805,19,1998-07-31,withdrawal,15,8723
4806,19,1998-08-31,withdrawal,15,15026
4807,19,1998-09-30,withdrawal,15,7492
4808,19,1998-10-31,withdrawal,15,15215
4809,19,1998-11-30,withdrawal,15,8197
4810,19,1995-05-07,credit,4400,20633
4811,19,1995-06-06,withdrawal,2900,33123
4812,19,1995-07-06,withdrawal,13700,42545
4813,19,1995-08-05,withdrawal,15200,42958
4814,19,1995-09-04,withdrawal,8000,35946
4815,19,1995-10-04,credit,4200,21123
4816,19,1995-11-03,credit,6500,26754
4817,19,1995-12-03,credit,2600,6331
4818,19,1996-01-02,credit,1000,25885
4819,19,1996-02-01,credit,2500,6282
4820,19,1996-03-02,credit,2600,22323
4821,19,1996-04-01,credit,2600,18915
4822,19,1996-05-01,withdrawal,700,15242
4823,19,1996-05-31,credit,400,16781
4824,19,1996-06-30,credit,1000,20432
4825,19,1996-07-30,credit,5800,22234
4826,19,1996-08-29,credit,4800,24271
4827,19,1996-09-28,withdrawal,1700,22010
4828,19,1996-10-28,credit,900,19796
4829,19,1996-11-27,credit,400,19750
4830,19,1996-12-27,withdrawal,2300,17868
4831,19,1997-01-26,withdrawal,2100,8636
4832,19,1997-03-27,credit,1800,4604
4833,19,1997-05-26,withdrawal,7200,7886
4834,19,1997-06-25,withdrawal,5900,4803
4835,19,1997-08-24,credit,3300,10536
4836,19,1997-10-23,withdrawal,10700,10572
4837,19,1997-12-22,withdrawal,16000,11074
4838,19,1998-02-20,withdrawal,12600,9663
4839,19,1998-03-22,withdrawal,13000,9134
4840,19,1998-04-21,withdrawal,8700,12712
4841,19,1998-06-20,withdrawal,4400,8679
4842,19,1998-08-19,withdrawal,6200,14962
4843,19,1998-09-18,withdrawal,4400,7465
4844,19,1998-10-18,withdrawal,4800,15131
4845,19,1998-11-17,withdrawal,2700,10054
4846,19,1998-12-17,withdrawal,6600,10805
4892,20,1996-08-24,credit,500,500
4901,20,1996-09-14,credit,3005,3505
4902,20,1996-10-14,credit,3005,6510
4903,20,1996-11-14,credit,3005,9515
4904,20,1996-12-14,credit,3005,12520
4905,20,1997-01-14,credit,3005,15525
4906,20,1997-02-14,credit,3005,15463
4907,20,1997-03-14,credit,3005,14904
4908,20,1997-04-14,credit,3005,15948
4909,20,1997-05-14,credit,3005,16991
4910,20,1997-06-14,credit,3005,18040
4911,20,1997-07-14,credit,3005,15660
4912,20,1997-08-14,credit,3005,16707
4913,20,1997-09-14,credit,3005,17754
4914,20,1997-10-14,credit,3005,18810
4915,20,1997-11-14,credit,3005,19660
4916,20,1997-12-14,credit,3005,20124
4917,20,1998-01-14,credit,3005,17766
4918,20,1998-02-14,credit,3005,18825
4919,20,1998-03-14,credit,3005,19133
4920,20,1998-04-14,credit,3005,19354
4921,20,1998-05-14,credit,3005,20416
4922,20,1998-06-14,credit,3005,20458
4923,20,1998-07-14,credit,3005,16565
4924,20,1998-08-14,credit,3005,17616
4925,20,1998-09-14,credit,3005,18671
4926,20,1998-10-14,credit,3005,18434
4927,20,1998-11-14,credit,3005,18892
4928,20,1998-12-14,credit,3005,19623
4941,20,1997-01-14,withdrawal,2003,12442
4942,20,1997-02-14,withdrawal,2003,13460
4943,20,1997-03-14,withdrawal,2003,12901
4944,20,1997-04-14,withdrawal,2003,13945
4945,20,1997-05-14,withdrawal,2003,14988
4946,20,1997-06-14,withdrawal,2003,16037
4947,20,1997-07-14,withdrawal,2003,13657
4948,20,1997-08-14,withdrawal,2003,14704
4949,20,1997-09-14,withdrawal,2003,15751
4950,20,1997-10-14,withdrawal,2003,16807
4951,20,1997-11-14,withdrawal,2003,17657
4952,20,1997-12-14,withdrawal,2003,18121
4953,20,1998-01-14,withdrawal,2003,15763
4954,20,1998-02-14,withdrawal,2003,16822
4955,20,1998-03-14,withdrawal,2003,17130
4956,20,1998-04-14,withdrawal,2003,17351
4957,20,1998-05-14,withdrawal,2003,18413
4958,20,1998-06-14,withdrawal,2003,18455
4959,20,1998-07-14,withdrawal,2003,14562
4960,20,1998-08-14,withdrawal,2003,15613
4961,20,1998-09-14,withdrawal,2003,16668
4962,20,1998-10-14,withdrawal,2003,16431
4963,20,1998-11-14,withdrawal,2003,16889
4964,20,1998-12-14,withdrawal,2003,17620
4967,20,1998-06-24,withdrawal,4950,13505
4969,20,1997-01-14,withdrawal,1080,14445
4970,20,1998-01-02,withdrawal,1980,16201
4972,20,1997-12-10,withdrawal,600,17119
4973,20,1998-12-01,withdrawal,330,16618
4978,20,1997-11-04,withdrawal,210,16655
4979,20,1997-06-20,withdrawal,810,13327
4982,20,1997-06-28,withdrawal,720,12607
4983,20,1998-02-24,withdrawal,750,16072
4984,20,1998-01-08,withdrawal,1440,14761
4985,20,1998-09-22,withdrawal,1290,15378
4986,20,1998-05-26,withdrawal,1020,17393
4987,20,1998-03-30,withdrawal,840,16290
5001,20,1997-01-31,withdrawal,15,12458
5002,20,1997-02-28,withdrawal,15,11899
5003,20,1997-03-31,withdrawal,15,12943
5004,20,1997-04-30,withdrawal,15,13986
5005,20,1997-05-31,withdrawal,15,15035
5006,20,1997-06-30,withdrawal,15,12655
5007,20,1997-07-31,withdrawal,15,13702
5008,20,1997-08-31,withdrawal,15,14749
5009,20,1997-09-30,withdrawal,15,15805
5010,20,1997-10-31,withdrawal,15,16865
5011,20,1997-11-30,withdrawal,15,17719
5012,20,1997-12-31,withdrawal,15,18181
5013,20,1998-01-31,withdrawal,15,15820
5014,20,1998-02-28,withdrawal,15,16128
5015,20,1998-03-31,withdrawal,15,16349
5016,20,1998-04-30,withdrawal,15,17411
5017,20,1998-05-31,withdrawal,15,17453
5018,20,1998-06-30,withdrawal,15,13560
5019,20,1998-07-31,withdrawal,15,14611
5020,20,1998-08-31,withdrawal,15,15666
5021,20,1998-09-30,withdrawal,15,15429
5022,20,1998-10-31,withdrawal,15,16487
5023,20,1998-11-30,withdrawal,15,16948
5024,20,1997-02-20,withdrawal,1600,11860
5025,20,1997-06-20,withdrawal,1900,14137
5026,20,1998-11-12,withdrawal,600,15887
5051,21,1997-12-06,credit,1100,1100
5063,21,1997-12-08,credit,14123,15223
5064,21,1998-01-08,credit,9415,28687
5065,21,1998-02-08,credit,9415,33708
5066,21,1998-03-08,credit,9415,39559
5067,21,1998-04-08,credit,9415,41933
5068,21,1998-05-08,credit,9415,44613
5069,21,1998-06-08,credit,14123,49206
5070,21,1998-07-08,credit,9415,32123
5071,21,1998-08-08,credit,9415,35928
5072,21,1998-09-08,credit,9415,41945
5073,21,1998-10-08,credit,9415,47612
5074,21,1998-11-08,credit,9415,56409
5075,21,1998-12-08,credit,14123,61685
5091,21,1998-04-12,withdrawal,6276,35657
5092,21,1998-05-12,withdrawal,6276,38337
5093,21,1998-06-12,withdrawal,6276,14930
5094,21,1998-07-12,withdrawal,6276,25847
5095,21,1998-08-12,withdrawal,6276,25932
5096,21,1998-09-12,withdrawal,6276,35669
5097,21,1998-10-12,withdrawal,6276,41336
5098,21,1998-11-12,withdrawal,6276,50133
5099,21,1998-12-12,withdrawal,6276,53009
5101,21,1998-06-09,withdrawal,28000,21206
5105,21,1998-12-08,withdrawal,2400,59285
5124,21,1998-08-10,withdrawal,3720,32208
5125,21,1998-12-06,withdrawal,5760,47562
5126,21,1998-10-02,withdrawal,1800,38197
5130,21,1998-08-05,withdrawal,4920,26513
5147,21,1998-04-30,withdrawal,15,35798
5148,21,1998-05-31,withdrawal,15,38483
5149,21,1998-06-30,withdrawal,15,15008
5150,21,1998-07-31,withdrawal,15,25933
5151,21,1998-08-31,withdrawal,15,26030
5152,21,1998-09-30,withdrawal,15,35797
5153,21,1998-10-31,withdrawal,15,41494
5154,21,1998-11-30,withdrawal,15,50322
5155,21,1998-01-05,credit,4000,19272
5156,21,1998-02-04,withdrawal,4500,24293
5157,21,1998-03-06,withdrawal,3700,30144
5158,21,1998-04-05,withdrawal,7200,32518
5159,21,1998-05-05,withdrawal,600,35198
5160,21,1998-06-04,withdrawal,3400,35083
5161,21,1998-07-04,credit,7700,22708
5162,21,1998-08-03,credit,5500,31433
5163,21,1998-09-02,credit,6500,32530
5164,21,1998-10-02,credit,4200,39997
5165,21,1998-11-01,credit,5500,46994
5166,21,1998-12-01,credit,3000,53322
5180,22,1994-03-23,credit,1100,1100
5184,22,1994-04-12,credit,16873,17973
5185,22,1994-05-12,credit,16873,38373
5186,22,1994-06-12,credit,25310,58087
5187,22,1994-07-12,credit,16873,59210
5188,22,1994-08-12,credit,16873,56154
5189,22,1994-09-12,credit,16873,51726
5190,22,1994-10-12,credit,16873,46710
5191,22,1994-11-12,credit,16873,44073
5192,22,1994-12-12,credit,25310,49462
5193,22,1995-01-12,credit,16873,46021
5194,22,1995-02-12,credit,16873,40975
5195,22,1995-03-12,credit,16873,38812
5196,22,1995-04-12,credit,16873,42751
5197,22,1995-05-12,credit,16873,41296
5198,22,1995-06-12,credit,25310,51177
5199,22,1995-07-12,credit,16873,50645
5200,22,1995-08-12,credit,16873,49922
5201,22,1995-09-12,credit,16873,47894
5202,22,1995-10-12,credit,16873,46856
5203,22,1995-11-12,credit,16873,40710
5204,22,1995-12-12,credit,25310,50892
5205,22,1996-01-12,credit,16873,50153
5206,22,1996-02-12,credit,16873,41910
5207,22,1996-03-12,credit,16873,52571
5208,22,1996-04-12,credit,16873,50778
5209,22,1996-05-12,credit,16873,49177
5210,22,1996-06-12,credit,25310,58113
5211,22,1996-07-12,credit,16873,44673
5212,22,1996-08-12,credit,16873,49841
5213,22,1996-09-12,credit,16873,52944
5214,22,1996-10-12,credit,16873,56062
5215,22,1996-11-12,credit,16873,54593
5216,22,1996-12-12,credit,25310,68160
5217,22,1997-01-12,credit,16873,61522
5218,22,1997-02-12,credit,16873,61276
5219,22,1997-03-12,credit,16873,60926
5220,22,1997-04-12,credit,16873,64281
5221,22,1997-05-12,credit,16873,64845
5222,22,1997-06-12,credit,25310,64752
5223,22,1997-07-12,credit,16873,56506
5224,22,1997-08-12,credit,16873,55346
5225,22,1997-09-12,credit,16873,55477
5226,22,1997-10-12,credit,16873,55402
5227,22,1997-11-12,credit,16873,53824
5228,22,1997-12-12,credit,25310,60282
5229,22,1998-01-12,credit,16873,48121
5230,22,1998-02-12,credit,16873,50011
5231,22,1998-03-12,credit,16873,47503
5232,22,1998-04-12,credit,16873,45597
5233,22,1998-05-12,credit,16873,44188
5234,22,1998-06-12,credit,25310,45108
5235,22,1998-07-12,credit,16873,39756
5236,22,1998-08-12,credit,16873,36521
5237,22,1998-09-12,credit,16873,32454
5238,22,1998-10-12,credit,16873,29770
5239,22,1998-11-12,credit,16873,30376
5240,22,1998-12-12,credit,25310,37119
5249,22,1994-09-10,withdrawal,6352,34853
5250,22,1994-10-10,withdrawal,6352,29837
5251,22,1994-11-10,withdrawal,6352,27200
5252,22,1994-12-10,withdrawal,6352,24152
5253,22,1995-01-10,withdrawal,6352,29148
5254,22,1995-02-10,withdrawal,6352,24102
5255,22,1995-03-10,withdrawal,6352,21939
5256,22,1995-04-10,withdrawal,6352,25878
5257,22,1995-05-10,withdrawal,6352,24423
5258,22,1995-06-10,withdrawal,6352,25867
5259,22,1995-07-10,withdrawal,6352,33772
5260,22,1995-08-10,withdrawal,6352,33049
5261,22,1995-09-10,withdrawal,6352,31021
5262,22,1995-10-10,withdrawal,6352,29983
5263,22,1995-11-10,withdrawal,6352,23837
5264,22,1995-12-10,withdrawal,6352,25582
5265,22,1996-01-10,withdrawal,6352,33280
5266,22,1996-02-10,withdrawal,6352,23037
5267,22,1996-03-10,withdrawal,6352,35698
5268,22,1996-04-10,withdrawal,6352,35605
5269,22,1996-05-10,withdrawal,6352,39804
5270,22,1996-06-10,withdrawal,6352,33203
5271,22,1996-07-10,withdrawal,6352,27800
5272,22,1996-08-10,withdrawal,6352,32968
5273,22,1996-09-10,withdrawal,6352,36071
5274,22,1996-10-10,withdrawal,6352,39189
5275,22,1996-11-10,withdrawal,6352,37720
5276,22,1996-12-10,withdrawal,6352,42850
5277,22,1997-01-10,withdrawal,6352,46249
5278,22,1997-02-10,withdrawal,6352,44403
5279,22,1997-03-10,withdrawal,6352,44053
5280,22,1997-04-10,withdrawal,6352,47408
5281,22,1997-05-10,withdrawal,6352,47972
5282,22,1997-06-10,withdrawal,6352,39442
5283,22,1997-07-10,withdrawal,6352,39633
5284,22,1997-08-10,withdrawal,6352,38473
5285,22,1997-09-10,withdrawal,6352,38604
5286,22,1997-10-10,withdrawal,6352,38529
5287,22,1997-11-10,withdrawal,6352,36951
5288,22,1997-12-10,withdrawal,6352,34972
5289,22,1998-01-10,withdrawal,6352,31248
5290,22,1998-02-10,withdrawal,6352,33138
5291,22,1998-03-10,withdrawal,6352,30630
5292,22,1998-04-10,withdrawal,6352,28724
5293,22,1998-05-10,withdrawal,6352,27315
5294,22,1998-06-10,withdrawal,6352,19798
5295,22,1998-07-10,withdrawal,6352,22883
5296,22,1998-08-10,withdrawal,6352,19648
5297,22,1998-09-10,withdrawal,6352,15581
5298,22,1998-10-10,withdrawal,6352,12897
5299,22,1998-11-10,withdrawal,6352,13503
5300,22,1998-12-10,withdrawal,6352,11809
5303,22,1996-06-15,withdrawal,27600,30513
5304,22,1997-06-05,withdrawal,9600,45794
5305,22,1998-06-13,withdrawal,5700,39408
5307,22,1995-01-20,withdrawal,2500,35021
5308,22,1996-01-27,withdrawal,7200,29253
5309,22,1997-01-10,withdrawal,1600,44649
5310,22,1998-01-04,withdrawal,6900,37600
5311,22,1994-12-03,withdrawal,2500,30504
5312,22,1995-12-01,withdrawal,1500,31934
5313,22,1996-12-13,withdrawal,1800,66360
5314,22,1997-12-29,withdrawal,2800,57482
5315,22,1998-12-25,withdrawal,1500,35619
5317,22,1994-10-03,withdrawal,2100,36189
5320,22,1994-11-15,withdrawal,3800,40273
5322,22,1995-01-21,withdrawal,4700,30321
5323,22,1995-09-09,withdrawal,1200,37373
5324,22,1995-11-06,withdrawal,4000,30189
5325,22,1995-02-19,withdrawal,2200,28175
5326,22,1996-05-23,withdrawal,4400,44777
5327,22,1996-05-27,withdrawal,800,43977
5328,22,1996-04-25,withdrawal,4800,45978
5329,22,1996-06-22,withdrawal,1400,29113
5330,22,1996-06-08,withdrawal,4600,39555
5331,22,1997-06-29,withdrawal,3000,61752
5332,22,1997-01-21,withdrawal,2300,56922
5333,22,1997-07-09,withdrawal,4400,45985
5334,22,1997-09-12,withdrawal,1000,54477
5335,22,1997-01-14,withdrawal,2300,59222
5336,22,1997-08-12,withdrawal,4400,50946
5337,22,1997-10-19,withdrawal,4500,50902
5338,22,1998-02-18,withdrawal,1500,45211
5339,22,1998-01-23,withdrawal,4300,43821
5340,22,1998-06-03,withdrawal,1800,26150
5341,22,1998-02-12,withdrawal,3300,46711
5350,22,1994-08-31,withdrawal,15,41205
5351,22,1994-09-30,withdrawal,15,38289
5352,22,1994-10-31,withdrawal,15,33552
5353,22,1994-11-30,withdrawal,15,33004
5354,22,1994-12-31,withdrawal,15,35500
5355,22,1995-01-31,withdrawal,15,30454
5356,22,1995-02-28,withdrawal,15,28291
5357,22,1995-03-31,withdrawal,15,32230
5358,22,1995-04-30,withdrawal,15,30775
5359,22,1995-05-31,withdrawal,15,32219
5360,22,1995-06-30,withdrawal,15,40124
5361,22,1995-07-31,withdrawal,15,39401
5362,22,1995-08-31,withdrawal,15,38573
5363,22,1995-09-30,withdrawal,15,36335
5364,22,1995-10-31,withdrawal,15,34189
5365,22,1995-11-30,withdrawal,15,33434
5366,22,1995-12-31,withdrawal,15,39632
5367,22,1996-01-31,withdrawal,15,29389
5368,22,1996-02-29,withdrawal,15,42050
5369,22,1996-03-31,withdrawal,15,41957
5370,22,1996-04-30,withdrawal,15,46156
5371,22,1996-05-31,withdrawal,15,44155
5372,22,1996-06-30,withdrawal,15,29252
5373,22,1996-07-31,withdrawal,15,44820
5374,22,1996-08-31,withdrawal,15,50023
5375,22,1996-09-30,withdrawal,15,53141
5376,22,1996-10-31,withdrawal,15,56272
5377,22,1996-11-30,withdrawal,15,54802
5378,22,1996-12-31,withdrawal,15,66601
5379,22,1997-01-31,withdrawal,15,57155
5380,22,1997-02-28,withdrawal,15,61505
5381,22,1997-03-31,withdrawal,15,61160
5382,22,1997-04-30,withdrawal,15,64524
5383,22,1997-05-31,withdrawal,15,65094
5384,22,1997-06-30,withdrawal,15,61985
5385,22,1997-07-31,withdrawal,15,56725
5386,22,1997-08-31,withdrawal,15,51156
5387,22,1997-09-30,withdrawal,15,54681
5388,22,1997-10-31,withdrawal,15,51103
5389,22,1997-11-30,withdrawal,15,54024
5390,22,1997-12-31,withdrawal,15,57700
5391,22,1998-01-31,withdrawal,15,43990
5392,22,1998-02-28,withdrawal,15,45382
5393,22,1998-03-31,withdrawal,15,47676
5394,22,1998-04-30,withdrawal,15,45767
5395,22,1998-05-31,withdrawal,15,44350
5396,22,1998-06-30,withdrawal,15,39535
5397,22,1998-07-31,withdrawal,15,26000
5398,22,1998-08-31,withdrawal,15,21933
5399,22,1998-09-30,withdrawal,15,19249
5400,22,1998-10-31,withdrawal,15,19855
5401,22,1998-11-30,withdrawal,15,18161
5402,22,1994-04-22,credit,3500,21473
5403,22,1994-05-22,withdrawal,5700,32673
5404,22,1994-06-21,withdrawal,15900,42187
5405,22,1994-07-21,withdrawal,20100,39110
5406,22,1994-08-20,withdrawal,15100,41054
5407,22,1994-09-19,withdrawal,13600,38126
5408,22,1994-10-19,withdrawal,13300,33410
5409,22,1994-11-18,withdrawal,7400,32873
5410,22,1994-12-18,withdrawal,14100,35362
5411,22,1995-01-17,withdrawal,8500,37521
5412,22,1995-02-16,withdrawal,10600,30375
5413,22,1995-03-18,withdrawal,6700,32112
5414,22,1995-04-17,withdrawal,12100,30651
5415,22,1995-05-17,withdrawal,9200,32096
5416,22,1995-06-16,withdrawal,11200,39977
5417,22,1995-07-16,withdrawal,11400,39245
5418,22,1995-08-15,withdrawal,11500,38422
5419,22,1995-09-14,withdrawal,11700,36194
5420,22,1995-10-14,withdrawal,12800,34056
5421,22,1995-11-13,withdrawal,7400,33310
5422,22,1995-12-13,withdrawal,11400,39492
5423,22,1996-01-12,withdrawal,13700,36453
5424,22,1996-02-11,credit,2000,25037
5425,22,1996-03-12,withdrawal,10800,41771
5426,22,1996-04-11,withdrawal,1700,33905
5427,22,1996-05-11,withdrawal,7500,32304
5428,22,1996-06-10,withdrawal,400,32803
5429,22,1996-07-10,credit,4900,34152
5430,22,1996-08-09,withdrawal,5500,39320
5431,22,1996-09-08,withdrawal,7600,42423
5432,22,1996-10-08,withdrawal,7600,45541
5433,22,1996-11-07,withdrawal,12200,44072
5434,22,1996-12-07,withdrawal,5600,49202
5435,22,1997-01-06,withdrawal,14000,52601
5436,22,1997-02-05,withdrawal,6400,50755
5437,22,1997-03-07,withdrawal,11100,50405
5438,22,1997-04-06,withdrawal,7400,53760
5439,22,1997-05-06,withdrawal,10200,54324
5440,22,1997-06-05,withdrawal,9700,55394
5441,22,1997-07-05,withdrawal,11600,50385
5442,22,1997-08-04,withdrawal,11900,44825
5443,22,1997-09-03,withdrawal,6200,44956
5444,22,1997-10-03,withdrawal,9800,44881
5445,22,1997-11-02,withdrawal,7800,43303
5446,22,1997-12-02,withdrawal,12700,41324
5447,22,1998-01-01,withdrawal,13200,44500
5448,22,1998-01-31,withdrawal,4500,39490
5449,22,1998-03-02,withdrawal,8400,36982
5450,22,1998-04-01,withdrawal,12600,35076
5451,22,1998-05-01,withdrawal,12100,33667
5452,22,1998-05-31,withdrawal,16400,27950
5453,22,1998-06-30,withdrawal,10300,29235
5454,22,1998-07-30,withdrawal,13900,25856
5455,22,1998-08-29,withdrawal,14700,21821
5456,22,1998-09-28,withdrawal,13300,19154
5457,22,1998-10-28,withdrawal,10000,19770
5458,22,1998-11-27,withdrawal,12300,18076
5516,23,1993-05-22,credit,800,800
5522,23,1993-06-09,credit,33132,33932
5523,23,1993-07-09,credit,22088,50760
5524,23,1993-08-09,credit,22088,61583
5525,23,1993-09-09,credit,22088,64440
5526,23,1993-10-09,credit,22088,69412
5527,23,1993-11-09,credit,22088,62973
5528,23,1993-12-09,credit,33132,69211
5529,23,1994-01-09,credit,22088,47632
5530,23,1994-02-09,credit,22088,52066
5531,23,1994-03-09,credit,22088,55805
5532,23,1994-04-09,credit,22088,55855
5533,23,1994-05-09,credit,22088,58910
5534,23,1994-06-09,credit,33132,68011
5535,23,1994-07-09,credit,22088,53796
5536,23,1994-08-09,credit,22088,56339
5537,23,1994-09-09,credit,22088,57888
5538,23,1994-10-09,credit,22088,58941
5539,23,1994-11-09,credit,22088,58159
5540,23,1994-12-09,credit,33132,68350
5541,23,1995-01-09,credit,22088,62155
5542,23,1995-02-09,credit,22088,56724
5543,23,1995-03-09,credit,22088,56805
5544,23,1995-04-09,credit,22088,55984
5545,23,1995-05-09,credit,22088,57827
5546,23,1995-06-09,credit,33132,65691
5547,23,1995-07-09,credit,22088,33054
5548,23,1995-08-09,credit,22088,46932
5549,23,1995-09-09,credit,22088,51543
5550,23,1995-10-09,credit,22088,54303
5551,23,1995-11-09,credit,22088,49874
5552,23,1995-12-09,credit,33132,64276
5553,23,1996-01-09,credit,22088,57169
5554,23,1996-02-09,credit,22088,53929
5555,23,1996-03-09,credit,22088,58190
5556,23,1996-04-09,credit,22088,55784
5557,23,1996-05-09,credit,22088,58374
5558,23,1996-06-09,credit,33132,56236
5559,23,1996-07-09,credit,22088,60355
5560,23,1996-08-09,credit,22088,55514
5561,23,1996-09-09,credit,22088,57596
5562,23,1996-10-09,credit,22088,60087
5563,23,1996-11-09,credit,22088,56548
5564,23,1996-12-09,credit,33132,72983
5565,23,1997-01-09,credit,22088,68762
5566,23,1997-02-09,credit,22088,69929
5567,23,1997-03-09,credit,22088,74965
5568,23,1997-04-09,credit,22088,74526
5569,23,1997-05-09,credit,22088,70614
5570,23,1997-06-09,credit,33132,83960
5571,23,1997-07-09,credit,22088,68166
5572,23,1997-08-09,credit,22088,76093
5573,23,1997-09-09,credit,22088,78950
5574,23,1997-10-09,credit,22088,82418
5575,23,1997-11-09,credit,22088,79275
5576,23,1997-12-09,credit,33132,94788
5577,23,1998-01-09,credit,22088,91600
5578,23,1998-02-09,credit,22088,80220
5579,23,1998-03-09,credit,22088,81588
5580,23,1998-04-09,credit,22088,77219
5581,23,1998-05-09,credit,22088,83376
5582,23,1998-06-09,credit,33132,95299
5583,23,1998-07-09,credit,22088,80314
5584,23,1998-08-09,credit,22088,81278
5585,23,1998-09-09,credit,22088,79313
5586,23,1998-10-09,credit,22088,73015
5587,23,1998-11-09,credit,22088,79049
5588,23,1998-12-09,credit,33132,82787
5599,23,1993-11-05,withdrawal,5807,40885
5600,23,1993-12-05,withdrawal,5807,36079
5601,23,1994-01-05,withdrawal,5807,40104
5602,23,1994-02-05,withdrawal,5807,29978
5603,23,1994-03-05,withdrawal,5807,33717
5604,23,1994-04-05,withdrawal,5807,33767
5605,23,1994-05-05,withdrawal,5807,36822
5606,23,1994-06-05,withdrawal,5807,34879
5607,23,1994-07-05,withdrawal,5807,31708
5608,23,1994-08-05,withdrawal,5807,34251
5609,23,1994-09-05,withdrawal,5807,35800
5610,23,1994-10-05,withdrawal,5807,36853
5611,23,1994-11-05,withdrawal,5807,36071
5612,23,1994-12-05,withdrawal,5807,35218
5613,23,1995-01-05,withdrawal,5807,40067
